2011-07-24GMT08:25:38 51.1788 6.676831
2011-07-24GMT08:28:26 51.166709 6.739248
2011-07-24GMT08:28:29 51.166709 6.739248
2011-07-24GMT08:29:30 51.17925 6.676353
2011-07-24GMT08:35:38 51.122937 6.795936
2011-07-24GMT08:37:23 51.122937 6.795936
2011-07-24GMT09:05:01 51.102266 6.801736
2011-07-24GMT09:06:12 51.085825 6.811384
2011-07-24GMT09:07:19 51.085825 6.811384
2011-07-24GMT09:09:35 51.065085 6.827757
2011-07-24GMT09:10:54 51.065085 6.827757
2011-07-24GMT09:11:46 51.027648 6.843231
2011-07-24GMT09:11:51 51.019573 6.859512
2011-07-24GMT09:13:02 51.00697 6.879149
2011-07-24GMT09:14:07 50.990233 6.899348
2011-07-24GMT09:15:13 50.990233 6.899348
2011-07-24GMT09:20:49 50.956744 6.955388
2011-07-24GMT09:22:07 50.956744 6.955388
2011-07-24GMT09:24:29 50.94728 7.005281
2011-07-24GMT09:25:44 50.95001 7.023701
2011-07-24GMT09:26:52 50.95103 7.038636
2011-07-24GMT09:27:54 50.95103 7.038636
2011-07-24GMT09:29:12 50.950152 7.078302
2011-07-24GMT09:30:24 50.950152 7.078302
2011-07-24GMT09:37:09 50.947699 7.244948
2011-07-24GMT09:38:30 50.948714 7.265893
2011-07-24GMT09:40:55 50.957402 7.32807
2011-07-24GMT09:42:07 50.957402 7.32807
2011-07-24GMT09:43:24 50.972567 7.370567
2011-07-24GMT09:44:45 50.972746 7.370984
2011-07-24GMT09:46:21 50.979891 7.433774
2011-07-24GMT09:47:51 50.97812 7.443987
2011-07-24GMT09:49:07 50.973862 7.468384
2011-07-24GMT09:50:10 50.973082 7.503989
2011-07-24GMT09:50:38 50.974955 7.513277
2011-07-24GMT09:56:13 50.976335 7.640735
2011-07-24GMT09:57:27 50.976335 7.640735
2011-07-24GMT10:03:05 50.983431 7.783512
2011-07-24GMT10:04:14 50.983431 7.783512
2011-07-24GMT10:05:42 50.978159 7.845075
2011-07-24GMT10:06:49 50.978159 7.845075
2011-07-24GMT10:08:27 50.94415 7.870865
2011-07-24GMT10:09:33 50.94415 7.870865
2011-07-24GMT10:18:47 50.843517 7.996537
2011-07-24GMT10:19:54 50.835151 8.020425
2011-07-24GMT10:21:02 50.830323 8.047031
2011-07-24GMT10:22:09 50.821647 8.075936
2011-07-24GMT10:23:15 50.821647 8.075936
2011-07-24GMT10:24:28 50.79525 8.102185
2011-07-24GMT10:25:33 50.79525 8.102185
2011-07-24GMT10:27:58 50.784915 8.131934
2011-07-24GMT10:29:15 50.753784 8.196815
2011-07-24GMT10:30:23 50.753784 8.196815
2011-07-24GMT10:38:17 50.704828 8.287972
2011-07-24GMT10:39:35 50.682739 8.291143
2011-07-24GMT10:40:46 50.682739 8.291143
2011-07-24GMT10:40:47 50.679722 8.287142
2011-07-24GMT10:41:49 50.665051 8.301119
2011-07-24GMT10:43:00 50.665051 8.301119
2011-07-24GMT10:44:45 50.645288 8.323957
2011-07-24GMT10:46:08 50.645288 8.323957
2011-07-24GMT10:59:37 50.622991 8.354588
2011-07-24GMT11:00:50 50.622991 8.354588
2011-07-24GMT11:25:22 50.611513 8.417643
2011-07-24GMT11:26:23 50.604614 8.454064
2011-07-24GMT11:27:30 50.604614 8.454064
2011-07-24GMT11:29:24 50.582927 8.534466
2011-07-24GMT11:30:41 50.582927 8.534466
2011-07-24GMT11:43:23 50.554378 8.588217
2011-07-24GMT11:44:43 50.554378 8.588217
2011-07-24GMT12:04:28 50.882806 9.81554
2011-07-24GMT12:05:10 50.847121 9.655773
2011-07-24GMT12:06:30 50.847121 9.655773
2011-07-24GMT12:07:49 50.893145 9.862148
2011-07-24GMT12:09:08 50.915785 9.897151
2011-07-24GMT12:09:35 50.915841 9.895999
2011-07-24GMT12:11:10 50.915785 9.897151
2011-07-24GMT12:13:35 50.951724 9.977151
2011-07-24GMT12:14:46 50.951724 9.977151
2011-07-24GMT12:17:12 50.959373 10.027593
2011-07-24GMT12:17:28 50.970018 10.062146
2011-07-24GMT12:25:18 51.008405 10.177676
2011-07-24GMT12:25:50 51.006176 10.176453
2011-07-24GMT12:26:05 51.006254 10.176348
2011-07-24GMT12:26:13 51.006279 10.176275
2011-07-24GMT13:20:11 51.012754 10.277499
2011-07-24GMT13:20:42 51.008959 10.283146
2011-07-24GMT13:21:58 51.014652 10.313163
2011-07-24GMT13:23:11 51.008942 10.283059
2011-07-24GMT13:47:29 50.908484 10.614309
2011-07-24GMT13:48:53 50.905429 10.702347
2011-07-24GMT13:50:10 50.905429 10.702347
2011-07-24GMT14:30:03 50.887009 10.878181
2011-07-24GMT14:31:24 50.887009 10.878181
2011-07-24GMT15:01:12 50.836847 12.592985
2011-07-24GMT15:02:27 50.830724 12.586348
2011-07-24GMT15:04:12 50.811716 12.684458
2011-07-24GMT15:05:32 50.811686 12.715197
2011-07-24GMT15:06:38 50.823452 12.771135
2011-07-24GMT15:07:44 50.823452 12.771135
2011-07-24GMT15:10:16 50.84915 12.822939
2011-07-24GMT15:11:22 50.84915 12.822939
2011-07-24GMT15:20:18 50.908805 12.98946
2011-07-24GMT15:21:32 50.908805 12.98946
2011-07-24GMT15:22:44 50.943317 13.063248
2011-07-24GMT15:24:05 50.943317 13.063248
2011-07-24GMT15:24:05 50.975703 13.091278
2011-07-24GMT15:25:28 50.994424 13.136506
2011-07-24GMT15:26:41 50.994424 13.136506
2011-07-24GMT15:31:43 51.035258 13.297262
2011-07-24GMT15:33:34 51.031427 13.277361
2011-07-24GMT15:34:45 51.046618 13.327374
2011-07-24GMT15:35:58 51.057187 13.360395
2011-07-24GMT15:37:17 51.059363 13.40937
2011-07-24GMT15:38:31 51.059363 13.40937
2011-07-24GMT15:39:43 51.058732 13.444289
2011-07-24GMT15:40:53 51.059885 13.470716
2011-07-24GMT15:41:59 51.059885 13.470716
2011-07-24GMT15:43:13 51.062021 13.540167
2011-07-24GMT15:43:16 51.062064 13.532429
2011-07-24GMT15:44:23 51.05645 13.583909
2011-07-24GMT15:45:36 51.05645 13.583909
2011-07-24GMT15:48:00 51.072675 13.671747
2011-07-24GMT15:49:16 51.071349 13.661562
2011-07-24GMT16:07:52 51.069884 13.719374
2011-07-24GMT16:09:03 51.069884 13.719374
2011-07-24GMT16:15:04 51.060273 13.736265
2011-07-24GMT16:16:22 51.060273 13.736265
2011-07-24GMT16:31:51 51.054708 13.744509
2011-07-24GMT16:47:48 51.041814 13.809632
2011-07-24GMT16:48:51 51.041933 13.809866
